2022-01-13 09:50:19,812-INFO:epoch: 2, batch_id: 15200, loss is: [4.031795], acc is: [0.203125]
2022-01-13 09:51:41,407-INFO:epoch: 2, batch_id: 15400, loss is: [3.7751274], acc is: [0.25]
2022-01-13 09:53:02,490-INFO:epoch: 2, batch_id: 15600, loss is: [3.6618328], acc is: [0.265625]
2022-01-13 09:54:24,197-INFO:epoch: 2, batch_id: 15800, loss is: [4.1480546], acc is: [0.203125]
2022-01-13 09:55:45,307-INFO:epoch: 2, batch_id: 16000, loss is: [3.8308167], acc is: [0.234375]
2022-01-13 09:57:07,937-INFO:epoch: 2, batch_id: 16200, loss is: [3.8038144], acc is: [0.234375]
2022-01-13 09:58:29,712-INFO:epoch: 2, batch_id: 16400, loss is: [3.5518022], acc is: [0.296875]
2022-01-13 09:59:50,813-INFO:epoch: 2, batch_id: 16600, loss is: [3.5733109], acc is: [0.28125]
2022-01-13 10:01:12,714-INFO:epoch: 2, batch_id: 16800, loss is: [3.1090157], acc is: [0.359375]
2022-01-13 10:02:35,790-INFO:epoch: 2, batch_id: 17000, loss is: [3.6107578], acc is: [0.265625]
2022-01-13 10:03:57,712-INFO:epoch: 2, batch_id: 17200, loss is: [3.6267476], acc is: [0.234375]
2022-01-13 10:05:18,712-INFO:epoch: 2, batch_id: 17400, loss is: [3.3784552], acc is: [0.3125]
2022-01-13 10:06:40,412-INFO:epoch: 2, batch_id: 17600, loss is: [3.4850183], acc is: [0.296875]
2022-01-13 10:08:02,413-INFO:epoch: 2, batch_id: 17800, loss is: [4.3470135], acc is: [0.171875]
2022-01-13 10:09:24,213-INFO:epoch: 2, batch_id: 18000, loss is: [3.2956626], acc is: [0.3125]
2022-01-13 10:10:46,744-INFO:epoch: 2, batch_id: 18200, loss is: [3.8779914], acc is: [0.265625]
2022-01-13 10:12:07,813-INFO:epoch: 2, batch_id: 18400, loss is: [4.1394463], acc is: [0.25]
2022-01-13 10:13:29,408-INFO:epoch: 2, batch_id: 18600, loss is: [3.8525524], acc is: [0.203125]
2022-01-13 10:14:50,805-INFO:epoch: 2, batch_id: 18800, loss is: [3.686208], acc is: [0.21875]
2022-01-13 10:16:12,912-INFO:epoch: 2, batch_id: 19000, loss is: [4.0898046], acc is: [0.296875]
